Ticker,Date,PRC,RET,Headline,Score
BLDR,2021-03-30,45.91,0.025693,"What Type Of Shareholders Own The Most Number of Builders FirstSource, Inc. (NASDAQ:BLDR) Shares?",0.0
BLDR,2021-03-09,44.82,0.011053,Trex Builds Its Relative Price Strength,0.64
BLDR,2021-03-09,44.82,0.011053,"Zacks.com featured highlights include: Atlas Air Worldwide, Cross Country Healthcare, Consol Energy, Triumph Group and Builders FirstSource",0.23
BLDR,2021-03-02,43.71,-0.025201,"Company News for Mar 1, 2021",0.0
BLDR,2021-03-02,43.71,-0.025201,Builders FirstSource 4Q Profit Soars 223%; Shares Gain 6.5%,0.74
BLDR,2021-02-26,43.265,0.065378,Earnings Preview for Builders FirstSource,0.61
BLDR,2021-02-08,43.41,0.019253,12 Best Industrial Stocks to Buy Now,0.59
BLDR,2021-02-04,41.55,0.02923,Builders FirstSource Announces Increase and Extension of Revolving Credit Facility,0.44
BLDR,2021-02-02,39.96,0.013699,"Builders FirstSource, Inc. -- Moody's upgrades Builders FirstSource's CFR to Ba2, senior secured notes to Ba2, senior unsecured notes to B1, and liquidity rating to SGL-1; outlook stable",0.67
BLDR,2021-01-28,38.89,0.02504,Why Builders FirstSource (BLDR) is Poised to Beat Earnings Estimates Again,0.75
BLDR,2021-01-28,38.89,0.02504,Should You Be Tempted To ‘Sell’ Builders FirstSource (BLDR) Stock,-0.41
BLDR,2021-01-15,40.87,0.015404,Builders FirstSource to Host Fourth Quarter &amp; Full-Year 2020 Financial Results Conference Call and Webcast,0.11
BLDR,2021-01-15,40.87,0.015404,Builders FirstSource to Host Fourth Quarter & Full-Year 2020 Financial Results Conference Call and Webcast,0.0
BLDR,2021-01-13,38.6,-0.022785,"Zacks.com featured highlights include: ABM Industries, ManpowerGroup, Builders FirstSource, Signet Jewelers and Tenet Healthcare",0.24
BLDR,2021-01-12,39.5,-0.00328,5 Broker-Friendly Stocks in View Amid COVID-Led Economic Gloom,0.43
BLDR,2021-01-08,40.17,-0.052371,"Broker Revenue Forecasts For Builders FirstSource, Inc. (NASDAQ:BLDR) Are Surging Higher",0.73
BLDR,2021-01-05,39.7,-0.003264,New Strong Buy Stocks for January 4th,0.61
BLDR,2021-01-05,39.7,-0.003264,Builders FirstSource Completes Combination with BMC Stock Holdings,0.77
BLDR,2020-12-22,41.05,0.007857,Is TENB A Good Stock To Buy According To Hedge Funds?,0.49
BLDR,2020-12-21,40.73,0.032708,Is ICUI Stock A Buy?,0.29
BLDR,2020-12-18,39.44,0.033272,Is RLAY A Good Stock To Buy Now?,0.36
BLDR,2020-11-17,35.81,-0.001394,Builders FirstSource and BMC Stock Holdings Receive HSR Clearance for Proposed Combination,0.72
BLDR,2020-11-06,34.09,-0.016162,"Builders FirstSource Expands Value-Add Service Offering through the Acquisition of Kansas City Building Supply, a Top Supplier of Windows, Doors, and Millwork to Homebuilders in a Growing Market",0.71
BLDR,2020-11-03,32.68,0.000306,Builders Firstsource Sees Its Composite Rating Rise To 97,0.67
BLDR,2020-10-30,30.3,0.009663,Builders FirstSource Reports Third Quarter 2020 Results,0.04
BLDR,2020-10-16,33.5,-0.019895,"Lifshitz Law Firm, P.C. Announces Investigation of American Renal Associates Holdings, Inc. (NYSE: ARA), BMC Stock Holdings, Inc., Cellular Biomedicine Group, Inc., and Eidos Therapeutics, Inc.",-0.61
BLDR,2020-10-09,34.0,0.003838,Builders FirstSource to Host Third Quarter 2020 Financial Results Conference Call and Webcast,0.03
BLDR,2020-09-17,32.28,-0.026831,"Lifshitz Law Firm, P.C. Announces Investigation of Aimmune Therapeutics, Inc., (NASDAQ:AIMT), Akcea Therapeutics, Inc., (NASDAQ:AKCA), BMC Stock Holdings, Inc., (NASDAQ:BMCH), and Cancer Genetics, Inc., (NASDAQ:CGIX)",-0.4
BLDR,2020-08-28,31.67,0.047288,"BMC STOCK HOLDINGS ALERT: Bragar Eagel & Squire, P.C. Investigates Sale of BMCH and Encourages Investors to Contact the Firm",-0.41
BLDR,2020-08-28,31.67,0.047288,"Builders FirstSource to Combine with BMC Stock Holdings, Creating the Nation’s Premier Supplier of Building Materials and Services",0.77
BLDR,2020-07-31,23.69,0.011097,Builders FirstSource Reports Second Quarter 2020 Results,0.21
BLDR,2020-07-08,20.86,0.051411,Builders FirstSource to Host Second Quarter 2020 Financial Results Conference Call and Webcast,0.03
BLDR,2020-05-01,17.235,-0.060763,Builders FirstSource Reports First Quarter 2020 Results,0.18
BLDR,2020-04-22,13.46,-0.001484,Builders FirstSource Prices Offering of $350 Million of Senior Secured Notes due 2027,0.32
BLDR,2020-04-22,13.46,-0.001484,Builders FirstSource Launches Offering of $250 Million of Senior Secured Notes due 2027,-0.24
BLDR,2020-04-08,13.58,-0.000736,Builders FirstSource to Host First Quarter 2020 Financial Results Conference Call and Webcast,0.04
BLDR,2020-04-07,13.59,0.06089,Builders FirstSource Provides Update Related to COVID-19,-0.21
BLDR,2020-02-21,26.69,-0.052874,Builders FirstSource Reports Fourth Quarter and Full Year 2019 Results,0.18
BLDR,2020-02-07,24.525,-0.023103,Builders FirstSource Prices Offering of $550 Million of Senior Notes due 2030,0.43
BLDR,2020-02-07,24.525,-0.023103,Builders FirstSource Launches Offering of $500 Million of Senior Notes due 2030,0.08
BLDR,2020-01-14,26.43,-0.013438,Builders FirstSource Announces Planned Retirement of Chief Executive Officer in 2020,0.03
BLDR,2020-01-10,26.37,0.003043,Builders FirstSource to Host Fourth Quarter 2019 Financial Results Conference Call and Webcast,0.05
BLDR,2020-01-10,26.37,0.003043,Builders FirstSource Acquires Vertically-Integrated Provider of Value-Added Offerings in Growing Carolina Markets,0.74
BLMN,2021-06-30,27.14,0.016099,Bloomin' Brands (BLMN) Sees Hammer Chart Pattern: Time to Buy?,0.55
BLMN,2021-06-29,26.71,-0.015844,3 Reasons Why Bloomin' Brands (BLMN) Is a Great Growth Stock,0.73
BLMN,2021-06-25,27.23,-0.004023,Olive Garden isn't the hottest restaurant chain at Darden — it's this one,0.18
BLMN,2021-06-22,26.25,-0.003417,Bloomin’ Brands Promotes Mark Graff to Executive Leadership Team,0.32
BLMN,2021-06-11,28.06,-0.009531,Looking for a Growth Stock? 3 Reasons Why Bloomin' Brands (BLMN) is a Solid Choice,0.71
BLMN,2021-06-02,28.85,-0.011648,Bloomin’ Brands Promotes Danielle Vona to Executive Leadership Team,0.44
BLMN,2021-05-11,29.45,-0.01307,What employers are doing to attract workers,0.0
BLMN,2021-05-04,30.87,0.006521,Fancier steaks are all the rage for post-quarantined consumers: Outback Steakhouse owner,0.43
BLMN,2021-04-30,31.6,0.007011,‘The business has been terrific’: Bloomin’ Brands CEO,0.52
BLMN,2021-04-30,31.6,0.007011,Why Bloomin' Brands Stock Popped to All-Time Highs Today,0.79
BLMN,2021-04-30,31.6,0.007011,Bloomin' Brands (BLMN) Q1 Earnings and Revenues Top Estimates,0.76
BLMN,2021-04-30,31.6,0.007011,Shares of Outback parent Bloomin' Brands soar as U.S. comp sales more than double in last four weeks,0.76
BLMN,2021-04-30,31.6,0.007011,Bloomin’ Brands Announces 2021 Q1 Financial Results and Strong Operating Margin Expansion,0.76
BLMN,2021-04-30,31.6,0.007011,"
Rhian Hunt  |  Apr 29, 2021
",0.0
BLMN,2021-04-30,31.6,0.007011,"
Jon Quast  |  Apr 29, 2021
",0.0
BLMN,2021-04-27,28.71,0.028664,Is BLMN Stock A Buy or Sell?,0.07
BLMN,2021-04-23,28.19,-0.015368,Bloomin' Brands (BLMN) Reports Next Week: Wall Street Expects Earnings Growth,0.62
BLMN,2021-04-20,27.92,-0.021038,"Estimating The Fair Value Of Bloomin' Brands, Inc. (NASDAQ:BLMN)",0.23
BLMN,2021-04-14,27.7,0.027067,"Bloomin’ Brands, Inc. Names Lissette Gonzalez SVP, Global Supply Chain Officer",0.2
BLMN,2021-04-13,26.97,-0.037817,"Bloomin’ Brands, Inc. to Host Fiscal 2021 First Quarter Earnings Conference Call at 8:30 AM EDT on April 29, 2021",0.04
BLMN,2021-04-07,27.71,0.04036,Bloomin’ Brands Announces Pricing of $300 Million of Senior Notes Due 2029,0.04
BLMN,2021-04-07,27.71,0.04036,"Bloomin' Brands, Inc. -- Moody's affirms Bloomin' Brands B1 CFR; outlook negative",-0.41
BLMN,2021-04-07,27.71,0.04036,Bloomin’ Brands Announces Private Offering of $300 Million of Senior Notes Due 2029,-0.2
BLMN,2021-03-25,28.56,0.08966,"Bloomin' Brands, Inc. -- Moody's announces completion of a periodic review of ratings of Bloomin' Brands, Inc.",0.21
BLMN,2021-03-17,28.26,0.013266,Lori Malcolm Joins Bloomin’ Brands as Senior Vice President of Human Resources,0.27
BLMN,2021-03-12,28.48,0.054815,These 10 companies would see their profits crushed if the minimum wage hits $11: Morgan Stanley,-0.51
BLMN,2021-03-10,27.18,0.042178,"Benzinga's Top Ratings Upgrades, Downgrades For March 9, 2021",0.0
BLMN,2021-02-19,24.83,0.028157,Recap: Bloomin Brands Q4 Earnings,0.62
BLMN,2021-02-19,24.83,0.028157,Bloomin’ Brands Reports Strengthening Q1 2021 Sales Trends,0.71
BLMN,2021-02-19,24.83,0.028157,How Has Bloomin' Brands (NASDAQ:BLMN) Allocated Its Capital?,0.27
BLMN,2021-01-29,21.07,0.00095,"Bloomin’ Brands, Inc. to Host Fiscal 2020 Fourth Quarter Earnings Conference Call at 8:30 AM EST on February 18, 2021",0.07
BLMN,2021-01-27,20.02,-0.059431,Is Bloomin' Stock a Buy?,0.08
BLMN,2021-01-27,20.02,-0.059431,"
Jon Quast  |  Jan 26, 2021
",0.0
BLMN,2021-01-13,20.68,-0.013359,Better Buy: Starbucks vs. Bloomin' Brands,0.43
BLMN,2021-01-07,20.57,0.0143,Implied Volatility Surging for Bloomin' Brands (BLMN) Stock Options,0.46
BLMN,2021-01-05,19.04,0.038168,"Is Now An Opportune Moment To Examine Bloomin' Brands, Inc. (NASDAQ:BLMN)?",0.17
BLMN,2020-12-28,18.86,-0.004749,Barry Rosenstein and Jana Partners: Top 10 Stock Picks,0.51
